,x,y1,y2,y1err,y2err,z
1450,72440000544768.0,757961033510.9985,856030947310.5304,259706659285.22617,359152410779.0479,0.5360058625224109
1451,94529998815232.0,845262769911.337,847029654770.2568,329815640284.87976,420970214922.8122,0.5063720177063844
1452,365000011022336.0,2579279138454.2817,3456428837393.4717,1099536048998.2495,1355334306511.2952,0.48719550313548454
1453,540899993976832.0,4385968966692.7144,4085488702110.6978,991793440515.0593,1118084058740.0664,0.4977387164810199
1454,400199985922048.0,2472111358800.2847,4002546147056.4272,613213326072.2238,910103860809.767,0.5215828781784856
1455,62530001043456.0,1431515723243.1929,1104188141938.729,451522286792.435,538815190687.36005,0.5039880711604714
1456,290200001445888.0,2109193290552.398,3231581268385.2124,681656972617.0273,915122511293.7114,0.5586610479670049
1457,202699991678976.0,3163419633403.283,3025888099482.2104,585713094941.0522,734470737168.7227,0.5475234182747676
1458,162100001374208.0,308467460592.2847,1034570761889.5479,71581623058.4053,601808784877.161,0.47036587720729595
1459,125700002545664.0,858969711174.566,1188751614291.199,462768002892.25586,563157093508.8206,0.5396304992935868
1460,192900000382976.0,1194384314570.829,1392701248605.2466,325010517749.1907,450107515621.2197,0.5791610111271305
1461,80879997157376.0,2758712885362.15,1642394215420.91,791606179777.4287,797184777684.3633,0.5727521360194722
1462,189699998089216.0,1136658269713.8452,2297550205983.8364,341097859343.2257,629714610308.4854,0.507115128662573
1463,166299992850432.0,871413975465.5122,1070427311056.776,210335274005.43085,351885482531.49115,0.5430997420954841
1464,178699999641600.0,614243177879.4976,1034289960732.763,144756448257.06827,366623980990.63525,0.5071482960332768
1465,150700000542720.0,1582996532760.5151,1203940064323.6138,587252460237.3533,774305390939.4244,0.5756370853018704
1466,98429996892160.0,1329746720684.4722,1694015939256.7651,674000278925.1342,837566720224.5491,0.4846453728518683
1467,61390001799168.0,957127266354.3416,991964693126.2957,451993535769.5791,547889961495.83527,0.4985115685209576
1468,50349998080000.0,923778137711.7876,801684011670.3091,435431109107.84296,523206969372.7727,0.5839749188370421
1469,63830000402432.0,734710052926.5471,819148211915.6959,368732852219.19244,463193413239.6464,0.5171752855456062
1470,60750001340416.0,1968822920253.2222,1449947555366.318,662876435565.1217,798425766328.8368,0.5713000842899348
1471,51000001953792.0,492937697797.1635,853693953638.3651,189644983787.34653,362640160863.9716,0.4832802531372673
1472,619800019599360.0,8341039952004.507,9688924040195.406,1151967915232.93,1481940599525.3042,0.5637727592712489
1473,540700009562112.0,13223941042996.066,16979670979506.086,1648417216618.458,2097009804995.8213,0.5910601339081067
1474,174300006973440.0,2004007858988.584,1347106504459.281,416623173171.133,493301499522.96234,0.5732006643236081
1475,81209996607488.0,854525435846.7832,1059114500762.6937,395720417753.1789,557402232514.1562,0.5687500573711818
1476,97779997212672.0,594882882151.7885,770969354400.4434,281698220064.55817,394886525020.77686,0.5185443304741636
1477,239100007284736.0,1709926305197.2524,1938078500614.686,349364519955.49524,489937678067.3469,0.58865074074094
1478,73249996144640.0,2071504961713.9438,1401865455388.2043,794591602476.429,860765724057.333,0.5745955012701355
1479,201200007905280.0,565738555926.9681,1542506605063.5764,189443483377.14685,467872017161.50696,0.5892220147929312
1480,366300010381312.0,2953658121235.3965,2951448735050.8223,553848940965.5817,682058253973.0593,0.5844265254389641
1481,397099992612864.0,2587768430324.0566,3787327119477.0117,370302999592.39417,638063697539.7646,0.5653048165769609
1482,107699995934720.0,1100612608547.0637,1633715024938.828,531821551291.5976,663422533825.6986,0.5735925132827729
1483,438700005654528.0,5155123825904.273,4376226069030.186,990913803655.0652,1094249365925.8091,0.5499150135598768
1484,178999993040896.0,1121702497941.5828,1637161039328.8481,342593562782.3764,492414458342.818,0.404393974432499
1485,788199983022080.0,10883328460880.012,14672479732115.793,1298672405427.704,1613043123169.625,0.40219934917848393
1486,481400000086016.0,4679720795976.748,5539192244112.533,976390951179.1249,1121176497274.5771,0.4030869998791489
1487,203699997638656.0,2463092655407.782,2832066440438.7563,533322833068.0444,799235591260.1538,0.3959478391502961
1488,60420001890304.0,939838863663.8612,710744059234.7052,280897213047.9593,385325954830.39197,0.4834689112473869
1489,89660000829440.0,1652338492749.5977,1950331080201.9475,913243988647.126,1090792521880.7107,0.4123597025681745
1490,110400003637248.0,920864621150.9664,1440925392355.441,309043546174.48193,399443620800.12537,0.451264917345419
1491,362999999102976.0,1958321942979.342,3280086500290.81,694911710907.1989,881635628248.8878,0.4042483022914157
1492,155099993210880.0,1140457738758.9531,1518337735239.0535,526981357973.72986,688090572941.0282,0.5040423296193955
1493,171700008255488.0,822313181438.6934,1192158868839.5273,241595050551.4666,365919204974.6386,0.40303943154667343
1494,65129999761408.0,750197403099.646,672998357674.6052,198588444151.7604,323049383592.31616,0.5772715065662282
1495,55060000145408.0,1687677349010.7236,1233432201860.1816,544087654262.59326,592389615299.3063,0.4833023615600375
1496,160199998439424.0,1788877209184.5518,2528868437084.426,330954814586.0468,494481656710.0234,0.4803566779943051
1497,118600002174976.0,1443739238516.094,1463399692164.7358,312124623389.9053,438480596082.6351,0.5449281484753582
1498,340799984238592.0,1858223332679.9038,2768549766605.744,395066239024.8185,589639299119.9263,0.5758532404307428
1499,306599998521344.0,1674153051454.7744,1552316634880.7817,380137419536.15674,434613585310.0632,0.5677133148151978
1500,64319999967232.0,441926062231.6764,996751344968.7927,160882260298.42136,320366079248.30444,0.5249741586226692
1501,452500004012032.0,4186269449534.943,4295964554061.697,637669111284.8608,760523905792.1981,0.5292894594355924
1502,195999993692160.0,1188721612756.9,1243059413229.9417,339337189283.22784,473813127911.7941,0.5747744466854486
1503,114500002906112.0,1067985445174.4193,1338590823909.489,455168559407.34033,693380240553.0988,0.5806815970286285
1504,196799998459904.0,1576700522028.523,1794470442314.973,753880204293.786,923478410144.0223,0.5482481238919543
1505,65289999876096.0,1170517315332.8167,1242492319367.66,646816694727.1855,914653710199.7993,0.5756786222975533
1506,423700000145408.0,4638766497361.397,3917493320709.7354,603195333702.0459,669243452235.0665,0.5334635041130705
1507,191499992039424.0,1627064443932.558,1603218324261.967,573977925929.3691,685468237386.833,0.5895701061576173
1508,90630000738304.0,954052687441.227,1319275895813.9539,356707582010.8152,480929415579.9537,0.580252813882523
1509,367600009740288.0,3064520244241.4253,3579873750677.165,584953097979.4147,638322902386.43,0.10505412918234325
1510,192600006983680.0,902339867671.0264,732079454177.6182,239540046918.14563,243651461568.6715,0.1231597510392198
1511,360499992592384.0,2237271718615.1494,2581203103528.9463,434660064823.69666,492509570054.97,0.14497445035860873
1512,944999977975808.0,4858313151643.668,6231181520558.217,456511567958.90656,820410527952.7877,0.22214301709477047
1513,170299999911936.0,428719854484.6476,481117674588.1291,209665632821.71457,258695187404.63132,0.1985287083421556
1514,134699997462528.0,1611058508604.4692,1733446722009.0574,932162114205.7504,1055781123186.7642,0.201608026018398
1515,64769998454784.0,314042706667.9313,346332162881.4511,181981261039.05774,202621423934.39474,0.20656978564511708
1516,420299996659712.0,1936803547576.3303,2195803075127.896,607332323047.0105,671101746846.485,0.2430819016530445
1517,241599997018112.0,1193182706914.769,1323647373405.982,366045647233.92926,408101572474.4022,0.2548211961594365
1518,89709996933120.0,257877177935.3432,384696603295.7052,119465718741.8313,155574082975.5426,0.2519434940399331
1519,591899979153408.0,3497144110544.8086,4875781157856.619,1180750186073.5461,1361634778988.4685,0.2545184757039905
1520,535900014510080.0,4441388435692.016,3539489708829.8037,692052901221.1085,754133506704.5148,0.2910124604404414
1521,171300005871616.0,1369019091206.2,1135728642611.1416,397513235981.5925,419442852801.51904,0.2819805870252384
1522,176900005691392.0,1281332656696.179,1430103690132.171,255459159406.08823,272614834150.11832,0.2733540993668749
1523,143699992379392.0,687092732659.7515,798039209586.9296,200386489221.11914,243043906102.47565,0.26926012235563884
1524,51670000074752.0,527893049365.6735,784859952976.6558,151790867812.14008,247257198825.04413,0.27121359227802344
1525,204799995805696.0,1148835613554.232,1675617911828.259,521661463811.95404,626633909134.3162,0.3047287060910481
1526,465899999985664.0,3264114734815.128,3293448974554.0083,563620671190.931,685759513144.68,0.3136833957957776
1527,485299998162944.0,4761766784741.926,6156839560240.761,815741446553.2902,988623152067.8975,0.33049445320969145
1528,233899993071616.0,1978553169549.0266,1945289966883.9402,494677207424.09454,585390399174.4265,0.33667906283382665
1529,341099994415104.0,1475610415496.7415,1695251313485.5332,279843230349.37036,334798374562.7106,0.38576758439621855
1530,115199998689280.0,1530656569617.2334,1005401082370.8125,444394236011.2601,357470140932.0576,0.412704488680974
1531,396599998021632.0,5331887930037.222,2396896276133.626,706656938228.4586,633190077020.669,0.4354816228962831
1532,273200000794624.0,1494871163839.5422,3241698630105.2734,361847673805.3998,755306382118.9454,0.42896736428697596
1533,225299992150016.0,2162967740580.1685,2190154695941.0134,640686582507.4087,741124215447.9425,0.44942080550630076
1534,111700002996224.0,882259222037.2018,1187343477124.8015,341426779687.984,436706334415.9626,0.4364752750214881
1535,69840001826816.0,637319951626.503,522547618936.3086,214593575739.7702,256558598401.92868,0.39511737584882184
1536,518300010283008.0,1848621954005.1138,2873153125161.6978,366878827883.538,592664018508.165,0.5650822905969203
1537,404399994175488.0,2519538856743.085,3632817468243.3643,613253545695.7648,934227037985.8605,0.4771469145573097
1538,125900003737600.0,1787199852973.8357,938816543998.3055,400005607238.47174,401983807755.6218,0.504191769994914
1539,340799984238592.0,2574635156428.4727,3351989512489.274,608545078557.8374,825674914555.6406,0.4393530846281201
1540,200699996536832.0,1195471780599.6626,1634781810625.3518,274734424120.01376,423474308239.80133,0.40292360060149723
1541,131600004153344.0,1643267812315.2615,2000598959135.5898,697603401140.0397,1088435178090.7616,0.5308639547186339
1542,424999999504384.0,4044473351976.8613,2516164859541.2827,928281536575.5828,1023734757967.2639,0.5222589975286569
1543,167099997618176.0,2014074141660.5854,1810064347720.4482,442816709174.3402,548720234036.557,0.4797751530299337
1544,184700001845248.0,897746948510.1638,1315559786512.7798,211228180944.63187,339955792508.9955,0.579688434128185
1545,238300002516992.0,2221393475890.154,1673721400364.7222,411474053929.71857,434447569524.46106,0.5695030045057345
1546,237600006733824.0,3319002988747.6523,2223055245540.591,734622329467.4785,776876054656.2216,0.5646148050473053
1547,298300007776256.0,1222288648297.1863,1320485028813.8135,282448136929.48444,334312613136.5889,0.17347024536668867
1548,327699998441472.0,3058220163386.2197,2074978455526.9814,542631520620.9963,517457181860.77783,0.18512865484307905
1549,223400005992448.0,641605667351.2655,709061072267.3354,176657534979.77655,215502756510.8727,0.19711740234305947
1550,227599997468672.0,633919935898.3976,971508375801.0508,183264086270.10458,263474075503.9982,0.19540046302882882
1551,196599997267968.0,630602669271.274,1206036323239.4133,159454793860.06668,307908584788.25635,0.191666041626088
1552,77759997018112.0,534519185131.6218,585834815323.7839,215302048281.97772,252382404311.2368,0.20733064772913984
1553,707899999387648.0,4455330375056.304,5949159037230.602,499527600048.2734,642688849929.9573,0.23318911236024492
1554,371900010201088.0,1174683176653.9485,1768180685539.2673,191041881801.43335,357040110313.23566,0.22540148721178302
1555,251099994914816.0,1308956150526.7878,1506801030487.4346,490218843703.133,570498406977.569,0.2629347372331213
1556,116000003457024.0,1116534192029.525,1294857748799.5754,253649779529.4128,317091502840.03625,0.22273393672357522
1557,176199993131008.0,1279597070332.6003,1571253655807.727,345021826975.80145,439041830254.6543,0.2280088207063696
1558,146699993481216.0,803226669257.3573,1185060094085.226,328928185100.6377,480868370354.19635,0.25424391488623943
1559,72269997015040.0,376732919831.4869,567688333318.5482,205518200196.58774,254018724247.15195,0.2467742947910221
1560,466799996960768.0,2125931669053.539,2510903553228.3584,423777209308.26685,475179315899.27094,0.302951246129341
1561,83820002934784.0,544607167248.1236,769950027047.4977,180006169445.27856,236601438236.28876,0.2640920849135616
1562,76920003756032.0,1039326863842.5848,1063350046779.5164,425711769656.2949,498478566809.71747,0.2959714103737998
1563,167099997618176.0,1251704817620.9448,1143085018134.897,737353534093.207,823873503542.2733,0.1974768494777063
1564,461299989348352.0,3535399142188.9346,4134948192280.212,899200166898.477,986016483602.0209,0.20628440812414178
1565,59040000376832.0,394281608991.247,500402489796.78546,214441525225.65656,245353142572.85748,0.21157484255479705
1566,75719996604416.0,734440712876.5065,640061112673.1786,185911446832.87097,231348582610.98096,0.22539217654331395
1567,493099994316800.0,4494518597891.619,5785487209753.465,418005117544.599,537140497871.666,0.2551004644010457
1568,179599996616704.0,600560200946.2886,1067331037341.4346,199017912551.41724,301886313006.904,0.2575144580833724
1569,111800003592192.0,762151230111.0201,705336751870.9838,201277365419.6472,258301708545.0023,0.24878081240385735
1570,127899998879744.0,1874718583884.998,1677971907132.0408,538815135085.026,566660564108.3027,0.25599110986299184
1571,77690002472960.0,334866830402.28894,471772108403.99786,191482547411.45334,257086300876.37033,0.2742434349377782
1572,479500013928448.0,2831472366834.8203,3153092464077.606,791768468543.6835,860274135427.8896,0.26420371923632197
1573,165999999451136.0,1395041396889.4597,1199073916015.6094,271615302910.54227,318068199218.4006,0.28943160388500333
1574,82410003759104.0,586336670140.5168,794160738176.3052,195234813213.91782,256160080376.5861,0.2674472044977045
1575,336799993954304.0,2416553005328.287,3163796997518.9897,730026341894.9523,873313634102.1932,0.3106102416998198
1576,334599997620224.0,2612396899141.064,2581226519997.2393,734003257092.3312,826802121943.1525,0.12492866256488136
1577,203699997638656.0,2079554043431.1782,2403657674407.05,491709478396.2389,561458978984.3895,0.10822502748477042
1578,63760001662976.0,621259205310.3765,568300777450.38,212930502448.1924,238998137054.70938,0.12233136250482739
1579,79699996835840.0,1070734733461.0698,926090285453.3596,394301837500.66986,399556108361.28705,0.10799637276412627
1580,170200007704576.0,1033393721190.4255,1503989706471.8784,270551196355.46503,356091629688.7186,0.13827707234326733
1581,287500010520576.0,1775738600476.8403,2000669264195.255,347694437095.4796,506845749230.70337,0.13571414381794025
1582,373499986182144.0,1953090487141.5154,1915677687587.147,439654913979.0059,416912244699.2507,0.13462100254177525
1583,195799992500224.0,1559751144610.6143,1944902859148.969,270701713858.5898,366600460187.0957,0.14678949978130734
1584,312699992932352.0,1440120708386.7878,2851451174908.324,323571758430.9088,788430168645.6921,0.1344247857276893
1585,237999992340480.0,1332014899638.5586,1550325171418.1772,630793156085.6101,697374715971.0675,0.13571554259316443
1586,88480000507904.0,877493316081.7786,1189919056896.6865,256511929299.116,448210555684.91815,0.15518064923065433
1587,169400002936832.0,987258593359.9895,974421481465.0786,208106566620.40952,246692566397.79034,0.13384947460417934
1588,96609996111872.0,598495032815.696,1050985530311.1598,188078206977.43427,384931593506.3665,0.1437701270860328
1589,126700000116736.0,752040079358.623,517943812668.26654,215458602883.81174,209541122567.84024,0.14648216565561048
1590,353900003590144.0,2654677599715.5605,2507401895792.596,619641050423.7327,629196830096.2438,0.17111803886609567
1591,540499991592960.0,1987072947715.243,2666898271844.031,421137815877.0778,501643482109.5618,0.17060889319324377
1592,442500011524096.0,2588900619259.768,3235738957706.3765,427779304733.50195,542072660320.89435,0.14961015960448196
1593,396599998021632.0,3687738586386.749,4195562945138.8315,653424865073.6986,731567600982.4147,0.15665226238377672
1594,247199996837888.0,2003303550074.1914,2050979571201.932,387806423168.17145,443261287751.6967,0.16308618363899438
1595,62819999416320.0,469161517278.3671,621578008952.6127,165389493799.87473,261210611426.7504,0.15212788445936443
1596,139900003287040.0,1128922658136.2605,1275413413390.1,372395769582.44586,413534885693.6052,0.16126468696109092
1597,118400000983040.0,677276812131.0275,1216115004986.005,173951474565.56708,309521165163.0779,0.16953168770550422
1598,76390003113984.0,909261954303.5017,585438833746.1821,268517889288.8635,197416778231.5637,0.148831765049844
1599,68319998640128.0,223024846164.82504,396998642311.3673,73426467465.09592,205578969722.6133,0.16065314940323175
1600,290200001445888.0,2852919293718.081,3637157737714.223,931870483757.3086,1238536040106.1904,0.19281351191147272
1601,170099998720000.0,1671119308563.8486,1042594196824.8694,326769071280.3044,301392843599.22614,0.21601716969255783
1602,100600003952640.0,1362574823520.708,776871051788.544,328248763447.637,360626262115.5786,0.207657944331488
1603,110599996440576.0,1040970005063.217,865670943714.27,251918235505.74725,274297655772.08917,0.2196189200588128
1604,70759997243392.0,321107858951.3548,384565217922.5871,181020983059.87732,235407105172.0224,0.26991801588504705
1605,283899989065728.0,1200719275586.181,2864586546163.9834,337458102621.6619,810878112658.2991,0.1795176185124177
1606,267100006383616.0,2061245482208.2966,2459218794798.626,651584375381.675,746309802440.3239,0.20324292172403188
1607,212900002136064.0,1342078925773.0308,1757301635394.9133,422920422393.67896,503719999768.7658,0.2285213491139104
1608,53280000442368.0,557720865109.1837,561216904227.4447,301998536664.20575,349879552355.9429,0.2244143089951992
1609,362999999102976.0,1938572139149.7307,2879733888761.258,529699736200.4269,648396985824.3912,0.2631335476740747
1610,102900000882688.0,700565294424.838,802565840091.7358,212649920633.79385,287419494909.528,0.2655071915620299
1611,94170001702912.0,476892963268.4675,416806797781.7397,156436670272.06143,177822262233.72018,0.3200785287765909
1612,604200027291648.0,4191733606951.2197,4709233359884.935,747683651783.3442,921482682952.7114,0.40819426795498326
1613,159700003848192.0,1630191996862.864,1113640181368.956,471894561154.7139,488554443247.4889,0.448335064709549
1614,365800015790080.0,5642215109055.143,4259389443348.4165,1096824386399.117,1153442504511.2861,0.4992644061726404
1615,544699999846400.0,5433344687865.547,7551782337791.771,1284201159569.279,1690655896346.4783,0.46843963703764824
1616,496800007979008.0,4173780555809.0234,4064682636962.622,574912612559.1732,708641908955.4205,0.5155745556215033
1617,396800015990784.0,9463710819509.883,10498268153175.41,979054813321.8068,1151699368722.8118,0.5145832671618434
1618,195700000292864.0,3018754128348.4717,2745730219262.224,892007180938.0392,999119337526.8134,0.4636731211976869
1619,85269998993408.0,826089927626.4592,1198194904997.3757,378991261955.7858,550944362265.0741,0.5007935635316164
1620,797799973126144.0,16605075672437.428,21004654712370.312,1280348491947.2004,1614798752663.3962,0.5552401044984236
1621,597999973564416.0,4246029459996.7246,5073523519169.242,748548581222.6821,932103529234.6729,0.5277255640172086
1622,391599985000448.0,6344167609891.887,4791373169398.849,1052862081466.4119,1134523394458.9087,0.5524793609518973
1623,163600001925120.0,1745911711897.1768,1300662118662.6934,359346578934.5067,450454188241.1504,0.554202186799629
1624,148900006592512.0,844496737898.7037,1269046196673.2244,230399325035.17023,451477692126.0224,0.5570624374254086
1625,124699996585984.0,928515747966.2437,1320705689829.4426,462666196582.5098,630574354230.8926,0.5505328804396243
1626,101700002119680.0,1047779684351.2264,855469401251.4789,266415797323.01978,339646979074.6866,0.5805896469696212
1627,767100016656384.0,12200836044154.672,16872764791575.56,1264259746556.0232,1772554628265.6418,0.5813816466125199
1628,396299987845120.0,2332636010265.6357,2034110616600.2524,380597141042.8207,456304436182.69055,0.5999651437864827
1629,153999995043840.0,898135527985.0029,1180439975136.2427,187409382412.82703,335848129675.1918,0.5721387797759621
1630,101199999139840.0,435458861875.21655,383581481830.6515,137622912226.866,195341579832.46875,0.5469109509721886
1631,118900003962880.0,1731913018077.8538,1675822375204.933,472308129804.82733,589875501828.312,0.571036466308527
1632,145199992930304.0,1500755720242.9275,2112403364571.6174,834622878982.3932,1058483779859.1963,0.5993016984738704
1633,153700001644544.0,956579470230.0023,1326214668493.4595,288303175292.6543,429683673932.07275,0.3514625932243482
1634,191300007624704.0,2796151348931.3735,2925854229905.7803,519998968555.59283,704922075100.3239,0.3238363623069634
1635,70330001391616.0,1686209345538.545,1257957974777.48,453432785257.36285,481969758348.85175,0.3591969174102097
1636,81370000916480.0,1208109561560.0906,1484348139377.917,396308766345.0412,519581097798.9858,0.35672209781841174
1637,768900010606592.0,8837732039488.164,8582750690119.102,1161334857421.9602,1312589717853.1401,0.41443283220287075
1638,326599983497216.0,3789943475692.7847,4834146098920.654,800995295209.6567,1010990627037.5795,0.3631056331753161
1639,161900000182272.0,1598273295345.146,2505877878998.6143,293710818237.76953,477511181364.1872,0.33551351987304495
1640,505800011284480.0,2830245352127.479,3478592346538.9697,448260229608.6049,662468521206.2263,0.41402937305819426
1641,546700011765760.0,4974856994065.373,6977393119128.997,721899086033.1366,998233261787.4828,0.36051116560357327
1642,275300004921344.0,1763969337990.3809,3020164182157.3296,319728720234.30054,565334130569.9276,0.38786814653015095
1643,429799994556416.0,5624636638215.905,4967114833990.744,1668923764482.949,1794351186252.228,0.3794261344153947
1644,315900012003328.0,2264365929143.578,2817266540256.5566,549385423340.3916,677590481998.0764,0.3375842798921742
1645,97449997762560.0,1924192722944.739,1731616938681.2183,710916043034.7933,804446447891.0038,0.36721426502838156
1646,50840001839104.0,1022815975728.7134,980839840982.3857,326718161498.8211,370621536934.9228,0.4047813007004209
1647,115299999285248.0,1054391754420.6951,1693514007167.003,252703777715.91708,437688472155.78625,0.33770182743285443
1648,91439996338176.0,1402681686254.21,1283993111024.2114,401388095554.4556,455595322235.0729,0.40283829279531047
1649,148599996416000.0,1549216661472.2214,2762322844475.142,387874694232.7008,689901215889.3008,0.36546604608720235
1650,96320001933312.0,886226220348.7899,742709023981.4412,220049793490.91226,280079681261.1282,0.324281686545107
1651,101800002715648.0,1313851280102.8096,805931032315.376,475494709928.7539,480637913291.43555,0.4042037027898203
1652,106399996575744.0,1789890341290.5874,1084138762197.4897,417429215643.3663,409618604796.9512,0.3822002572237329
1653,72929995915264.0,479785294009.299,615774664123.2623,171577416548.68802,255524946168.2702,0.41021989690575544
1654,92089996017664.0,853675732261.3868,1128144200177.2175,274780584405.31897,364931952147.6595,0.39400917615777137
1655,82179996516352.0,875651010180.5747,1365872184261.9949,449581043964.7085,597626099010.1315,0.3818485305007113
1656,52460001427456.0,954531419456.1818,947466187580.3813,229091526147.27933,350684567339.65137,0.38150695289200387
1657,67569998364672.0,801360762385.0967,901918893001.5793,223776517102.2425,283247061770.6615,0.3263198066662372
1658,980199986429952.0,8641879483269.299,12670779362342.508,1271675604142.3572,1625494662898.5999,0.4151652294003099
1659,746300026912768.0,4677708574620.19,7021721384259.748,821518785797.9325,1078910000234.4056,0.42248221779039635
1660,670000000008192.0,9139391831830.414,8275575697650.497,1274240752893.1377,1511039176294.139,0.4279924623086842
1661,444399997681664.0,12100984341767.303,15750604316970.514,1111502797574.435,1309295703312.3384,0.4446924129418489
1662,382999984078848.0,3639911723576.0933,3526005765834.7,636680049112.9799,775793951216.4928,0.45044325307910493
1663,67399999029248.0,1164307081643.4827,1320645162141.4373,267168484089.5695,397577853881.72595,0.45204069420495296
1664,159000008065024.0,1399755500590.5298,2014768462042.6565,431204643021.17334,644138858680.5573,0.421103020296956
1665,231400003338240.0,2301744979626.501,2894418649991.0156,640815284851.3679,818435847849.5303,0.4828013724184635
1666,63510000173056.0,281065591396.7475,943597204085.1488,70729622414.53954,734954194360.2028,0.415896397184157
1667,56359999504384.0,451613296860.54004,677061019084.4838,279496910000.2653,384585154790.44104,0.4154740469829945
1668,472999983579136.0,8994794896232.172,9239071976143.914,937390858569.0875,1142046784195.2039,0.5301828014189026
1669,339499984879616.0,2157406722740.28,2547126251237.9077,786685902264.1768,925953005524.1884,0.49517092875902113
1670,524599989108736.0,6532356440687.15,8788428855080.262,840114203975.1571,1183010806105.8257,0.5326307317748271
1671,409499999404032.0,3748733633087.057,4664104804567.69,537612576358.89294,756305782025.451,0.510386805174311
1672,491799994957824.0,1906880009144.3706,3122153128502.01,512044679438.13684,752420587527.7402,0.543761428548635
1673,239699994083328.0,2630820661470.4985,3437002785315.039,600233183801.9685,827438656325.4554,0.5096791537691799
1674,274799993552896.0,1566003144368.8093,2082713691311.2134,261183337922.27768,416877887041.79565,0.49519070651354335
1675,148799997607936.0,1089073264653.5479,1613136323317.3853,351470716527.1628,543593391593.0485,0.5276759719606006
1676,146199998889984.0,1153996625017.852,1452118958613.7842,555354471776.7064,838399952469.5061,0.5330494756650531
1677,90960000188416.0,493492730611.07837,955644982868.8591,162713323150.5627,356034435403.352,0.498468249909715
1678,405900011503616.0,1461543359711.6172,2659015059682.2915,352840670144.6471,655105052450.9243,0.5746724978213643
1679,354700008357888.0,2356203121359.373,3235624012236.4355,512216778480.63116,793281339758.0181,0.5823832361199361
1680,63340000837632.0,951914210751.7991,953190004611.678,478953187771.8562,593454051322.362,0.5733348725743826
1681,145399994122240.0,1715567159219.4346,1713411827703.0461,798411405261.0977,938226849206.967,0.5741422897784105
1682,219800001314816.0,3852843355790.453,3801045946787.6357,875278481523.1096,1038339297741.3315,0.4840255002278709
1683,171399998078976.0,2263230542607.9326,1893234750263.5144,434223849232.44336,502991638149.024,0.48279478710115337
1684,172699997437952.0,3329168625462.4717,1637151560291.5066,673687845741.3093,618743189119.6104,0.5413318737180766
1685,87869997711360.0,1037653573858.2421,1249908417434.1372,398493774101.93616,567353176423.1311,0.4788591827182007
1686,641899975147520.0,2315407003878.968,4093364663700.112,590506898005.2715,952473607835.4055,0.5637842939525524
1687,615400026931200.0,9645697678084.201,12296707225930.95,1439849519198.8403,1720067421204.8384,0.5875739221211225
1688,495699993034752.0,6048038279309.656,6126928579894.756,963172561694.4395,1154797361693.4404,0.5713227282037855
1689,153999995043840.0,1076677921804.1633,1112615207564.271,351844184795.78296,436002301372.25464,0.5773534836233692
1690,191600001024000.0,1545343777715.8313,2101526479118.318,495748465188.50275,703364610086.5428,0.5451402000593198
1691,81370000916480.0,758269530274.5789,1344292977601.1067,243847316728.1126,431801039328.3508,0.5779963498086313
1692,66439998341120.0,691396084821.8674,642057035085.7548,194892773488.13953,223152582021.09787,0.15956164619453952
1693,893099995824128.0,4303383125306.4746,3540921782720.9634,1283450814133.423,1352191133012.5493,0.21206654686139959
1694,593900024627200.0,2138352987588.6885,3025870916686.27,409727065092.154,528496775650.6792,0.20479320974515464
1695,473600003932160.0,2794856171991.5415,3655580234020.112,598902624576.8341,705168169784.3698,0.19652343441773382
1696,336799993954304.0,2541306530881.7856,2129288065428.094,538110055569.92706,438925317664.2721,0.19586089795412082
1697,95980003262464.0,392249662767.8975,444764177680.4445,126783761310.23961,161037443119.96747,0.18907579573952032
1698,620600024367104.0,7721545507331.1,9194472630182.88,890502397847.6898,1018250299293.0061,0.284373727397937
1699,141200002646016.0,751085133378.9332,1152503851684.1204,174209768079.03497,306213305672.4955,0.2890909266172637
1700,752699997945856.0,3019882096809.301,4324557190487.157,333180190800.6906,650049498720.7732,0.3121840141046965
1701,109499998273536.0,1055715347290.6608,1058436362036.1753,408436544420.4394,449877946642.4074,0.3072737607746814
1702,189200003497984.0,2021119306841.2192,1301313275996.0293,355735057834.62805,334645200795.8096,0.21587646189277362
1703,114600003502080.0,1691085356890.0884,1553801091749.531,409526653270.6777,399443808106.12177,0.2562836858844136
1704,730399990874112.0,4511054601720.767,4868210893286.9375,583356738955.7839,680148616597.3986,0.27228895673380815
1705,298300007776256.0,1536174741424.9392,2139686167967.6914,257349481159.6128,423465115096.9448,0.26742741160376277
1706,166800004218880.0,901180016911.596,931481670152.1086,200498130082.6514,242124168498.32938,0.278453508035185
1707,549800005074944.0,3536013302178.9053,4920466319456.908,716848548345.3958,861926661315.3086,0.2770891756028597
1708,455500005113856.0,5925537876960.859,6778741479031.883,741866613656.6469,843991089086.529,0.26176985548200576
1709,353800011382784.0,1995343973774.6333,2576749567629.2407,699344627818.4161,850165734355.918,0.26891357656207393
1710,194299991949312.0,1329404213172.5652,1542353580285.6245,343147431098.2969,470779798629.1008,0.2760904611770806
1711,169699996336128.0,999457559127.5913,1315464408552.163,267443282891.58255,338325733509.07275,0.2885912401422742
1712,203699997638656.0,1759226362408.9644,1366246873376.8848,454133718712.4124,471537527272.52277,0.29070550695928665
1713,313499997700096.0,3090661175082.283,2418291338605.589,538672232948.36255,500993839248.05,0.30454798142564693
1714,93029998264320.0,810996781551.9155,989451172848.971,309612128372.8848,379034089560.32855,0.308154933766814
